review_id,tanggal,username,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
F000130,2024-01-01,u***u,okelah sesuai harga,oke sesuai harga,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Navy,Tidak ada gambar,F000130.jpg,4,Positive,1.0
R000115,2024-01-01,Alex,"Ukurannya pas, bagus bahanya",ukur pas bagus bahanya,Jaket Bomber Ribsgold Series,Varian: BomberBlack - M,Tidak ada gambar,R000115.jpg,5,Positive,1.0
K000362,2024-01-01,a***a,Jahitannya rapi. Tidak menerawang. Ukuran sesuai. Modelnya cantik 😍.,jahit rapi terawang ukur sesuai model cantik,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Hitam,Tidak ada gambar,K000362.jpg,5,Positive,1.0
AO000001,2025-03-15,W***o,Sangat kecewa  sobek baju bagian lengan bawah,kecewa sobek baju lengan,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: mochacino - XL (LD 120),Tidak ada gambar,AO000001.jpg,2,Negative,0.0
AJ000284,2025-03-08,P***d,bagus,bagus,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Milo - L (LD 105cm),Tidak ada gambar,AJ000284.jpg,4,Positive,1.0
AJ000064,2025-03-14,H***p,"Kesekiann kali co , jangan di ragukan lagi bahannya adem , pokonya wajib beli disini dehhh !!",kesekiann kali ragu bahan adem poko wajib beli dehhh,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Mocca - XL (LD 120cm),Tidak ada gambar,AJ000064.jpg,5,Positive,1.0
AV000039,2025-02-01,T***S,Kain nya kaya jamuran iya,kain nya kaya jamur iya,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best  02 - XL 5-6 tahun,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AV000039.jpg,1,Negative,0.0
AX000079,2024-06-01,N***p,Pas banget bagus bahan halus,pas banget bagus bahan halus,"Paket 3 pcs kaos distro anak branded laki laki dan perempuan usia 3,5-12 tahun Combed 30s Bunda",Varian: 3pcs motif A - M,Tidak ada gambar,AX000079.jpg,2,Negative,0.0
M000016,2024-11-01,d***h,"Baju nya bagus tapi saya tulis di opsional hitam 2 cream 1 biru 1 kok datang malah campur, malah ga ada hitam nya lagi",baju nya bagus tulis opsional hitam cream biru campur hitam nya,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS TULIS DI PESAN OPSIONAL - XXL,Tidak ada gambar,M000016.jpg,1,Negative,0.0
E000025,2024-01-01,r***i,"Tipis bahannyaa,,,gk boong",tipis bahannyaagk boong,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Dusty,Tidak ada gambar,E000025.jpg,2,Negative,0.0
F000023,2024-01-01,Tito,size chart ngaco,size chart ngaco,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Baby Pink,Tidak ada gambar,F000023.jpg,1,Negative,0.0
Z000319,2024-12-01,w***y,pas dibadan,pas bad,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: GELAP ABUTUA - XXL,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,Z000319.jpg,5,Positive,1.0
R000008,2024-05-01,angger,"barang tidak datang, ga dikirim ke alamat saya",barang kirim alamat,Jaket Bomber Ribsgold Series,Varian: BomberBlack - L,Tidak ada gambar,R000008.jpg,1,Negative,0.0
K000272,2024-01-01,L***h,"bajunya bahannya tipis ternyata dan packing nya jg cuma plastik dari kurirnya, sehingga pas di gunting biar kata sepinggiran .. jd kena gunting ✂️ 🤦🏼‍♀️wasting money bg...",baju bahan tipis packing nya plastik kurir pas gunting biar pinggir kena gunting wasting money,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Hitam - Fit to L,"https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/11/11/5a56a46b-1fec-4068-a33f-24813f6daff8.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/11/11/e50aca17-d6c5-433c-8a50-cc7e17c4efaa.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/11/11/d2b36d82-7735-4107-b2f9-1d626a222843.jpg.webp?ect=4g",K000272.jpg,2,Negative,0.0
G000046,2025-02-01,w***u,"bahannya bagus lumayan, ukurannya juga pas tapi kepanjangan sih",bahan bagus lumayan ukur pas panjang sih,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Hitam - 29,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,G000046.jpg,5,Positive,1.0
AB000233,2024-05-01,Andy,"produk keren, sudah beli beberapa kali",produk keren beli kali,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AB000233.jpg,5,Positive,1.0
T000165,2024-01-01,udi,Bahannya bagus. Tebal berkualitas 👍. Ukurannya sesuai. Jahitannya top markotop. Nyaman dipakai 👍. Desainnya kece. Modelnya stylish 😎.,bahan bagus tebal kualitas ukur sesuai jahit top markotop nyaman pakai desain kece model stylish,"jaket bomber premium,jaket pria",Varian: Kuning - XL,Tidak ada gambar,T000165.jpg,5,Positive,1.0
X000001,2025-01-01,A***e,Pesan warna hitam datang warna lain,pesan warna hitam warna,House of Smith Harrington Jacket Hangor Navy #4 - Jaket Harrington Pria,Varian: M,Tidak ada gambar,X000001.jpg,2,Negative,0.0
H000149,2025-03-01,i***n,Sangt  memuas kan bhan nya,sangt muas bhan nya,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Army - Tangan Panjang (Sz Jumbo),Tidak ada gambar,H000149.jpg,5,Positive,1.0
S000217,2024-01-01,M***d,"Bagus, cocok, sesuai walaupun sedikit agak ngepas banget di bagian dada, tapi oke lah",bagus cocok sesuai ngepas banget dada oke,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Brown - XXL,Tidak ada gambar,S000217.jpg,5,Positive,1.0
AN000003,2025-03-13,D***r,"Beli 3, 2 lainnya ga pakel kain keras, ini kerahnya kenapa pakek kain keras kaaak😭",beli pakel kain keras kerah pakek kain keras kaaak,ZEEROKS.ID Baju Wanita Croptop Wangki Polos Bahan Cotton Combad Kaos Cewek,Varian: Coffee - M,Tidak ada gambar,AN000003.jpg,2,Negative,0.0
J000218,2024-01-01,r***i,saya order royak blue ko di kirim warna abu abau,order royak blue kirim warna abu abau,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: Royal Blue - XL,Tidak ada gambar,J000218.jpg,1,Negative,0.0
B000027,2025-01-01,m***a,Pesan 2 ukuran yg di kirim hanya 1 saja yg UK. L tidak d kirim,pesan ukur kirim kirim,Baju Anak Perempuan - (Ready Stock) Dress Anak Perempuan Aubu Karakter kartun LBB Terlaris / Fashion Dress Anak DTF Monster Lucu Terbaru,Varian: PINK TWINS GIRL - L,Tidak ada gambar,B000027.jpg,1,Negative,0.0
O000004,2025-03-08,H***p,pesen warna almond yg datang putih :)) waaww sesuai sekali,sen warna almond putih waaww sesuai,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Almond 029 (lebar),Tidak ada gambar,O000004.jpg,1,Negative,0.0
AD000258,2024-04-01,i***a,Ukurannya pas,ukur pas,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AD000258.jpg,4,Positive,1.0
AD000249,2024-05-01,Wahid,Ukurannya pas Tinggi badan 171 - 180 cm Berat badan > 80 kg,ukur pas badan berat badan,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 36,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AD000249.jpg,5,Positive,1.0
AZ000103,2025-03-01,T***f,Celanay kependekan,celanay pendek,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Cream - XL,Tidak ada gambar,AZ000103.jpg,2,Negative,0.0
AG000005,2025-03-15,O***a,Bagus tapi kebesaran,bagus besar,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Tosca - L ( LD 100-120Cm ),Tidak ada gambar,AG000005.jpg,5,Positive,1.0
AG000068,2025-02-01,M***Y,Buruk baju bagian bawah blom dijahit,buruk baju blom jahit,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Lemon - L ( LD 100-120Cm ),Tidak ada gambar,AG000068.jpg,1,Negative,0.0
Y000090,2025-02-01,s***g,Bagus,bagus,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: XL,Tidak ada gambar,Y000090.jpg,5,Positive,1.0
Q000341,2024-01-01,Trisno,"Sip, sesuai pesanan 👍",sip sesuai pesan,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Hitam - XXXL,Tidak ada gambar,Q000341.jpg,5,Positive,1.0
AD000337,2024-01-01,B***i,"modelnya OK, bahan halus dan strech..
hanya saja ukuran lingkar pinggang agak kebesaran. tapi gak masalah.. overall OK",model bahan halus strech ukur lingkar pinggang besar gak overall,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 34,"https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg, https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg",AD000337.jpg,5,Positive,1.0
P000157,2025-03-01,A***v,Bahanya tipis kaya kerudung dan nerawang ke sesuai ekspektasi,bahanya tipis kaya kerudung nerawang sesuai ekspektasi,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Navy - L,Tidak ada gambar,P000157.jpg,1,Negative,0.0
AA000493,2024-04-01,candra,repeat order,repeat order,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 34,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/4/3/1e72d39a-52bd-4423-a75b-fd516f0b4dc7.jpg.webp?ect=4g,AA000493.jpg,5,Positive,1.0
AZ000016,2025-03-13,Z***n,Jelek bgt tidak sesuai dgn harga nya,jelek bgt sesuai dgn harga nya,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Cream - L,Tidak ada gambar,AZ000016.jpg,1,Negative,0.0
AH000026,2025-03-01,Q***c,Bagus,bagus,[1-100] Atasan Kemeja dan Blouse Santai Elegan - Nyaman,Varian: 01,Tidak ada gambar,AH000026.jpg,5,Positive,1.0
J000006,2024-06-01,abdul,"bahan kayak saringan tahu

bintang minus 10",bahan kayak saring bintang minus,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: Maroon - XL,Tidak ada gambar,J000006.jpg,1,Negative,0.0
AA000111,2025-02-01,Ibnu,bahanya bagus..,bahanya bagus,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AA000111.jpg,5,Positive,1.0
AG000088,2025-03-14,Q***o,Bagus adem,bagus adem,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Putih - L ( LD 100-120Cm ),Tidak ada gambar,AG000088.jpg,5,Positive,1.0
K000274,2024-01-01,ayu,"Ukurannya pas, bahannya oke, dan tidak bikin gerah",ukur pas bahan oke bikin gerah,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Putih - Fit to XXL,Tidak ada gambar,K000274.jpg,5,Positive,1.0
AC000308,2024-04-01,Heri,Barang mendarat dengan selamat sesuai dengan deskripsi pengiriman cepat Recommended seller Ukurannya pas,barang darat selamat sesuai deskripsi kirim cepat recommended seller ukur pas,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 34,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AC000308.jpg,5,Positive,1.0
Y000146,2025-01-01,y***_,Paket belum di terima,paket terima,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: XL,Tidak ada gambar,Y000146.jpg,1,Negative,0.0
Z000156,2025-02-01,Yen,bagus kain nya adem. ukuran pas. sesuai dgn foto . terimakasih,bagus kain nya adem ukur pas sesuai dgn foto terimakasih,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: Hitam - L,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2025/1/21/c13cb2de-16c4-4422-ba78-3d3b09f0f2e1.jpg.webp?ect=4g,Z000156.jpg,5,Positive,1.0
U000326,2025-01-01,T***S,Good over all product,good over all product,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: L - BLACK,Tidak ada gambar,U000326.jpg,5,Positive,1.0
A000254,2024-01-01,A***i,udah rutin beli di sini. Pas.,udah rutin beli pas,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: L,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/5/3/35343f64-19ed-40f6-a83c-61a7de3bad8d.jpg.webp?ect=4g,A000254.jpg,5,Positive,1.0
P000236,2025-03-12,H***y,Cakep,cakep,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - M,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,P000236.jpg,5,Positive,1.0
AS000009,2024-12-01,K***o,Saya kecewa dengan toko ini pesan warna brownze yg di kirim mroon maaf sy kasih bintang 2,kecewa toko pesan warna brownze kirim mroon maaf kasih bintang,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: BRONZE,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AS000009.jpg,2,Negative,0.0
P000429,2025-03-10,R***b,"Kain panas tipis
Kualitas produk: Bahan panas tipis",kain panas tipis kualitas produk bahan panas tipis,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Denim - XXL,Tidak ada gambar,P000429.jpg,2,Negative,0.0
AQ000049,2024-06-01,A***i,Bahnnya tipis,bahnnya tipis,JUMPSUIT / OVERALL LIVE KODE A (1-100),Varian: KODE A19,Tidak ada gambar,AQ000049.jpg,1,Negative,0.0
AJ000069,2025-03-13,J***l,Paket baru sampe tadi siang bagus bahan nya adem cuma bau baju nya ajah gak enak bau amis😁🙂🙂🙂🙂🙂,paket sampe siang bagus bahan nya adem bau baju nya ajah gak enak bau amis,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: BW - L (LD 105cm),Tidak ada gambar,AJ000069.jpg,4,Positive,1.0
U000352,2025-01-01,T***S,Bahan nya bagus dan saya suka tapi sangat di sayangkan ukurannya yg kurang pas di saya,bahan nya bagus suka sayang ukur pas,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: M - BLACK,Tidak ada gambar,U000352.jpg,2,Negative,0.0
AZ000175,2025-02-22,Z***I,"Masak ukurang M  nya tuk anak umur satu tahun
mana muat sama anak qu yg umur 4 tahun kadang2 orang jualan baju ni seperti orang Bego juga ya...mau saya Bawakan Kemna ni b...",masak ukurang nya tuk anak umur muat anak umur kadang orang jual baju orang bego yamau bawa kemna,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Choco - M,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ef20535a0276415d913e912f77393921~.webp?ect=4g,AZ000175.jpg,1,Negative,0.0
AS000014,2024-11-01,T***S,pesan hitam ko dtg hijau botol...,pesan hitam dtg hijau botol,Kayla Tunik Jaring Rajut Outer Dress Rajut Wanita,Varian: HITAM,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/04a9299fe4844bfcb79bbd74cbc57565.webp?ect=4g,AS000014.jpg,1,Negative,0.0
AG000001,2025-03-14,P***b,Kecewa bawah y tidak d jait,kecewa jait,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Burgundy - XXL ( 120-140Cm ),Tidak ada gambar,AG000001.jpg,2,Negative,0.0
AA000019,2024-01-01,Arief,order size 28 yg dikirim 30,order size kirim,Aerostreet Chinos Panjang Elvano Hitam Celana Chino EAAAA,Varian: 28,Tidak ada gambar,AA000019.jpg,2,Negative,0.0
T000122,2024-01-01,isnaini,Respon dan Pengiriman Cepat Bahannya bagus. Tebal berkualitas 👍.,respon kirim cepat bahan bagus tebal kualitas,"jaket bomber premium,jaket pria",Varian: hijau army - XL,Tidak ada gambar,T000122.jpg,5,Positive,1.0
AB000091,2024-11-01,Syaif,"diterima dengan baik, terima kasih.",terima terima kasih,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AB000091.jpg,5,Positive,1.0
G000013,2024-01-01,Zamaliq,jahitan kurang rapi atau lepas,jahit rapi lepas,Celana Bahan Pria Kerja Formal - Laksa Kirana Slim Fit Pants,Varian: Navy - 32,"https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/12/1/e7f42ea8-3ae3-4652-ba59-70c0e02fa687.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/12/1/2e131bee-f57e-4e24-ab3e-538624d06e3e.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/12/1/f8eee7b8-9a9a-4662-a05a-edd66aff2d2c.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2023/12/1/bcf65fce-0a27-439d-85f2-0bb15a3d46bf.jpg.webp?ect=4g",G000013.jpg,2,Negative,0.0
Y000003,2025-03-15,V***m,Terbaik,baik,House Of Smith Lpl Misty #26 - Sweater Hoodie Casual Pria Fleece,Varian: 2XL,Tidak ada gambar,Y000003.jpg,5,Positive,1.0
V000474,2024-11-01,C***a,Mantap,mantap,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: L,Tidak ada gambar,V000474.jpg,5,Positive,1.0
E000344,2024-01-01,n****,BAJUNYA BAGUSSS AMAYYYTTTTTT❤,baju bagusss amayyytttttt,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Capucino,"https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/2b460b9f09ae4404929964bbba551bd0.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/eb82c46aa55f4a40b96afff612870deb.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/b837a44b084a4796a09defadf6e037da.webp?ect=4g",E000344.jpg,5,Positive,1.0
N000418,2025-03-08,B***v,Bagus barang ya,bagus barang,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Putih - Jumbo XL,Tidak ada gambar,N000418.jpg,5,Positive,1.0
AO000069,2025-01-01,F***s,Mahal2 tapi sobek,mahal sobek,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: bergundy - L (LD 110),https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,AO000069.jpg,1,Negative,0.0
AF000195,2024-04-01,T***o,Ukurannya pas Tinggi badan 171 - 180 cm Berat badan > 80 kg,ukur pas badan berat badan,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 34,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/3/31/384d067a-87f8-4bea-8d11-0814ea89077e.jpg.webp?ect=4g,AF000195.jpg,5,Positive,1.0
F000049,2024-01-01,S***y,hoodienya begitu dicuci langsung keluar bercak karatan dari ring tali hoodienya.😢,hoodienya cuci langsung bercak karat ring tali hoodienya,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Putih,Tidak ada gambar,F000049.jpg,2,Negative,0.0
A000018,2024-01-01,R***a,ukuran sizenya lebih kecil dr biasanya.,ukur sizenya,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: XL,Tidak ada gambar,A000018.jpg,2,Negative,0.0
AV000062,2025-02-01,B***,Bel UK l dikirim xl ya jelas kebesaran bngt🙃udh nnyain sama admin gaada respon,bel kirim besar bngtudh nnyain admin gaada respon,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 06 - L 4-5 tahun,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e8825246ed9142aaaa30c25d02c9a9f6~.webp?ect=4g,AV000062.jpg,2,Negative,0.0
F000042,2024-01-01,D***a,"sebenernya ini pembelian kedua, wktu pertama smua ok tp yg ini bkn kecewa krna bagian samping kaya gini kelewat jahitannya, sm bagian keteknya juga cm lupa fotoin, seller...",sebenernya beli wktu smua bkn kecewa krna samping kaya gin lewat jahit ketek lupa fotoin seller,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Maron,https://images.tokopedia.net/img/cache/200-square/bjFkPX/2020/12/13/7ae38e7f-f2db-4387-b9e7-e90fa8d5405a.jpg.webp?ect=4g,F000042.jpg,2,Negative,0.0
AX000011,2025-03-11,B***m,Gak sesuai gimana to ini. Warna gak sesuai. Buat anak tanggung malah kecil yang datang. Kecewa banget,gak sesuai gimana warna gak sesuai anak tanggung kecewa banget,"Paket 3 pcs kaos distro anak branded laki laki dan perempuan usia 3,5-12 tahun Combed 30s Bunda",Varian: 3pcs motif U - XXL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/29028c958aa0484995596143f007c4a5.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/52ac18d6e4824f2eae5288662fe70521.webp?ect=4g",AX000011.jpg,1,Negative,0.0
AD000031,2025-03-01,H***a,"Barang sesuai, aman
Hanya kurirnya saja, dicatatan diterima penerima, padahal hanya dilempar ke depan pintu saja. kurir tidak ada hubungi sebelumnya",barang sesuai aman kurir catat terima terima lempar pintu kurir hubung,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AD000031.jpg,5,Positive,1.0
R000330,2024-01-01,tobing,luar biasa Sangat suka  sellernya ramah ok punya ga nyesel belanja toko ini. Tebal berkualitas 👍 Modelnya stylish 😎 Nyaman dipakai 👍 Desainnya kece Bahannya bagus Ukur...,suka sellernya ramah nyesel belanja toko tebal kualitas model stylish nyaman pakai desain kece bahan bagus ukur,Jaket Bomber Ribsgold Series,Varian: BomberArmy - M,Tidak ada gambar,R000330.jpg,5,Positive,1.0
